# energy,k_k,kS_kL,pi_pi_pi0,eta_a,pi0_a,e_e,mu_mu,pi_pi,omega_pi0,etap_a
2.162837659247336e+02,1.381815253848839e-03,1.186928858014088e-03,9.494980347944049e-04,6.354268048886672e-05,5.209571029990912e-06,5.802256043588312e-08,2.039733897680563e-08,3.390546788523744e-09,2.544115124226523e-07,0.000000000000000e+00
2.203129140902297e+02,1.286466277881820e-03,1.104562964724186e-03,8.978986686100421e-04,6.056148371825025e-05,5.209571029990912e-06,5.651740937092948e-08,1.962077052151560e-08,3.228344873965343e-09,2.450061260227239e-07,0.000000000000000e+00
2.244171212175953e+02,1.191720393946169e-03,1.022205644700286e-03,8.977823518310379e-04,5.768246575454414e-05,5.209571029990912e-06,5.504515507741661e-08,1.886570752482705e-08,3.071324238539421e-09,2.350159823796360e-07,0.000000000000000e+00
2.285977855794987e+02,1.098029154413770e-03,9.398590071867921e-04,8.976729389492590e-04,5.490836739091742e-05,5.209571029990912e-06,5.360527209748884e-08,1.813172674571611e-08,2.919394926269421e-09,2.247645542070019e-07,0.000000000000000e+00
2.328563314970164e+02,1.005504114969167e-03,8.575406006225849e-04,8.975703925265614e-04,5.224074525607412e-05,5.209571029990912e-06,5.219724417924787e-08,1.741841273119256e-08,2.772468684073883e-09,2.149084817660932e-07,0.000000000000000e+00
2.371942098248880e+02,9.141784128642612e-04,7.752242779655911e-04,8.346730076067943e-04,4.968457859283233e-05,5.209571029990912e-06,5.082056392296457e-08,1.672535750668086e-08,2.630458913961677e-09,2.047720088018142e-07,0.000000000000000e+00
2.416128984458122e+02,8.241045990290212e-04,6.929274134559890e-04,8.345858994932131e-04,4.724222976385058e-05,5.209571029990912e-06,4.947473240837312e-08,1.605216024297518e-08,2.493282720859785e-09,1.943739876586249e-07,0.000000000000000e+00
2.461139027739499e+02,7.353106434732363e-04,6.106254839077633e-04,8.345045106819203e-04,4.490799363236002e-05,5.209571029990912e-06,4.815925879959674e-08,1.539842689596612e-08,2.360857223129695e-09,1.839522075374264e-07,0.000000000000000e+00
2.506987562678078e+02,6.478453871405480e-04,5.283390204997726e-04,7.652856849749735e-04,4.270691068118589e-05,5.209571029990912e-06,4.687365992364488e-08,1.476376981470422e-08,2.233100500138345e-09,1.725956540239693e-07,0.000000000000000e+00
2.553690209526761e+02,5.617406323767660e-04,4.460577421435049e-04,7.652180287075187e-04,4.061555959656284e-05,5.209571029990912e-06,4.561745981768101e-08,1.414780731260721e-08,2.109938851714141e-09,1.617335821859116e-07,0.000000000000000e+00
2.601262879527989e+02,4.766419227662451e-04,3.637831192618456e-04,7.651552008651546e-04,3.863642730667477e-05,5.209571029990912e-06,4.439018923935931e-08,1.355016319569772e-08,1.991281516019630e-09,1.510908958085118e-07,0.000000000000000e+00
2.649721780334584e+02,3.922997784665697e-04,2.815123883023721e-04,6.920620114792802e-04,3.676996707093979e-05,5.209571029990912e-06,4.319138513342593e-08,1.297046624064024e-08,1.877063430659775e-09,1.403000722946561e-07,0.000000000000000e+00
2.699083421531573e+02,3.092684250668306e-04,1.992478521014831e-04,6.920109878109758e-04,3.501858162485351e-05,5.209571029990912e-06,4.202059004642339e-08,1.240834961397559e-08,1.767204182069327e-09,1.297143846276990e-07,0.000000000000000e+00
2.749364620260883e+02,2.276567235186856e-04,1.169861318833343e-04,6.919645268242007e-04,3.338420954936118e-05,5.209571029990912e-06,4.087735147965756e-08,1.186345022226534e-08,1.661627632270515e-09,1.197346216218603e-07,0.000000000000000e+00
2.800582506950812e+02,1.474719909503796e-04,3.960055580656754e-05,6.179264013098142e-04,3.186604868979782e-05,5.209571029990912e-06,3.976122116849837e-08,1.133540798076852e-08,1.560255733878353e-09,1.104040101697654e-07,0.000000000000000e+00
2.852754531152241e+02,6.868752374301249e-05,7.781248961087913e-06,6.178893158016055e-04,3.045220301766160e-05,5.209571029990912e-06,3.867175427346957e-08,1.082386498566791e-08,1.463009332643843e-09,1.013782709645738e-07,0.000000000000000e+00
2.905898467483564e+02,1.553895068154569e-05,7.618441841399132e-06,6.178575389135389e-04,2.914268765596103e-05,5.209571029990912e-06,3.760850846528731e-08,1.032846457158909e-08,1.369798570268529e-09,9.245343517021322e-08,0.000000000000000e+00
2.960032421686368e+02,5.755470215089593e-06,7.617337532957150e-06,5.433057742556195e-04,2.793954589315863e-05,5.209571029990912e-06,3.657104288182590e-08,9.848850232018363e-09,1.280504120153589e-09,8.413615222298962e-08,0.000000000000000e+00
3.015174836793922e+02,2.925230460788167e-06,7.616926894408576e-06,5.432815283901306e-04,2.684470704448497e-05,5.209571029990912e-06,3.555891692964356e-08,9.384664374948150e-09,1.195002221407313e-09,7.650875891475855e-08,0.000000000000000e+00
3.071344499414583e+02,1.114340568389444e-06,7.616897761938083e-06,4.695816416536073e-04,2.585939537730353e-05,5.209571029990912e-06,3.457168889581723e-08,8.935546879302322e-09,1.113168688034700e-09,1.232375504170492e-07,0.000000000000000e+00
3.128560546132252e+02,2.626678415053758e-07,0.000000000000000e+00,4.695641154971157e-04,2.497869575278583e-05,5.209571029990912e-06,3.360891432689212e-08,8.501133408908926e-09,1.034884520001729e-09,1.159322567144447e-07,0.000000000000000e+00
3.186842470026061e+02,0.000000000000000e+00,0.000000000000000e+00,4.695494155736603e-04,2.421051754646160e-05,5.209571029990912e-06,3.267014412003525e-08,8.081053429302703e-09,9.600349835821603e-10,1.085352158153273e-07,0.000000000000000e+00
3.246210127311533e+02,0.000000000000000e+00,0.000000000000000e+00,3.979211652209496e-04,2.355029942366826e-05,5.209571029990912e-06,3.175492225598024e-08,7.674927857472399e-09,8.885045356892987e-10,1.017936751844971e-07,0.000000000000000e+00
3.306683744105425e+02,0.000000000000000e+00,0.000000000000000e+00,3.979115222292900e-04,2.300229729420909e-05,5.209571029990912e-06,3.086278308263782e-08,7.282366254433926e-09,8.201922608213289e-10,9.574738658376071e-08,0.000000000000000e+00
3.368283923316632e+02,0.000000000000000e+00,0.000000000000000e+00,3.291737516197028e-04,2.256342627560043e-05,5.209571029990912e-06,2.999324803025826e-08,6.902963443211333e-09,7.549849783412287e-10,9.038221273910277e-08,0.000000000000000e+00
3.431031651665435e+02,0.000000000000000e+00,0.000000000000000e+00,3.291680959216384e-04,2.220330556679168e-05,5.209571029990912e-06,2.914582160077432e-08,6.536295397538963e-09,6.927828750401394e-10,8.568171042209353e-08,0.000000000000000e+00
3.494948306833525e+02,0.000000000000000e+00,0.000000000000000e+00,3.291640938157335e-04,2.191755760885623e-05,5.209571029990912e-06,2.831998642097700e-08,6.181914195054311e-09,6.334891256644109e-10,8.161470825895714e-08,0.000000000000000e+00
3.560055664747214e+02,0.000000000000000e+00,0.000000000000000e+00,2.647820993947078e-04,2.170756979181596e-05,5.209571029990912e-06,2.751519707480034e-08,5.839341756463269e-09,5.770096848708478e-10,7.783850615198938e-08,0.000000000000000e+00
3.626375906996334e+02,0.000000000000000e+00,0.000000000000000e+00,2.647800726433382e-04,2.157475169106732e-05,5.209571029990912e-06,2.673087232398085e-08,5.508061989225716e-09,5.232547815474118e-10,7.414639984647981e-08,0.000000000000000e+00
3.693931628391339e+02,0.000000000000000e+00,0.000000000000000e+00,2.057300093017216e-04,2.151361222839013e-05,5.209571029990912e-06,2.596638517273606e-08,5.187510805278715e-09,4.721399008768465e-10,7.096579294521747e-08,0.000000000000000e+00
3.762745844661184e+02,0.000000000000000e+00,0.000000000000000e+00,2.057291574633272e-04,2.147275204546579e-05,5.209571029990912e-06,2.522105000541348e-08,4.877063262577516e-09,4.235899437932307e-10,6.831720996752921e-08,0.000000000000000e+00
3.832842000294616e+02,0.000000000000000e+00,0.000000000000000e+00,1.524066595587366e-04,2.144158626726697e-05,5.209571029990912e-06,2.449410568475207e-08,4.576016749642040e-09,3.775282802932600e-10,6.615177113703014e-08,0.000000000000000e+00
3.904243976527533e+02,0.000000000000000e+00,0.000000000000000e+00,1.524063493118584e-04,2.142029534272743e-05,5.209571029990912e-06,2.378469297294124e-08,4.283568623698546e-09,3.338893132694870e-10,6.439963620154283e-08,0.000000000000000e+00
3.976976099479144e+02,0.000000000000000e+00,0.000000000000000e+00,1.060297309236474e-04,2.140906387662994e-05,5.209571029990912e-06,2.309182380829267e-08,3.998785910760651e-09,2.926172661357166e-10,6.298824858465257e-08,0.000000000000000e+00
4.051063148439697e+02,0.000000000000000e+00,0.000000000000000e+00,1.060295899832687e-04,2.140723082730734e-05,5.209571029990912e-06,2.241433862405840e-08,3.720563374532298e-09,2.536610333629231e-10,6.184621558697112e-08,0.000000000000000e+00
4.126530364312593e+02,0.000000000000000e+00,0.000000000000000e+00,6.734122377451382e-05,2.140723077125272e-05,5.209571029990912e-06,2.175084563993764e-08,3.447564081363643e-09,2.169821359035809e-10,6.087775857671531e-08,0.000000000000000e+00
4.203403458213779e+02,0.000000000000000e+00,0.000000000000000e+00,6.734117846502942e-05,2.140723072680614e-05,5.209571029990912e-06,2.109963213622526e-08,3.178132802578820e-09,1.825577524342109e-10,5.999415536657142e-08,0.000000000000000e+00
4.281708620231330e+02,0.000000000000000e+00,0.000000000000000e+00,3.680733476667579e-05,2.140723069057887e-05,5.209571029990912e-06,2.045853061393623e-08,2.910165736413527e-09,1.503825669530224e-10,5.912797988880196e-08,0.000000000000000e+00
4.361472528348214e+02,0.000000000000000e+00,0.000000000000000e+00,1.477372558105721e-05,2.140723067025278e-05,5.209571029990912e-06,1.982470921056074e-08,2.640906975618246e-09,1.204699465668291e-10,5.826345316329395e-08,0.000000000000000e+00
4.442722357531285e+02,0.000000000000000e+00,0.000000000000000e+00,1.477372558105721e-05,2.140723066303740e-05,5.209571029990912e-06,1.919432840842290e-08,2.366615789959150e-09,9.286573778297603e-11,5.739917173815223e-08,0.000000000000000e+00
4.525485788989591e+02,0.000000000000000e+00,0.000000000000000e+00,1.905875332556658e-06,2.140723065956598e-05,5.209571029990912e-06,1.856194679563602e-08,2.081991655445702e-09,6.634948297175306e-11,5.653490125465297e-08,0.000000000000000e+00
4.609791019605150e+02,0.000000000000000e+00,0.000000000000000e+00,1.905875332556658e-06,2.140723065677185e-05,5.209571029990912e-06,1.791941819068999e-08,1.779108633564131e-09,4.431026846124558e-11,5.567062973438703e-08,0.000000000000000e+00
4.695666771539422e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.140723065487826e-05,5.209571029990912e-06,1.725364967922908e-08,1.445251655712333e-09,2.481100228058253e-11,5.480636064898936e-08,0.000000000000000e+00
4.783142302018734e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.140723065376005e-05,5.209571029990912e-06,1.654143813742214e-08,1.057938027208449e-09,8.318438859849891e-12,2.658634256471875e-10,0.000000000000000e+00
4.872247413301993e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.140723065357147e-05,5.209571029990912e-06,1.573517262692612e-08,5.711428324361125e-10,0.000000000000000e+00,2.148564398922526e-25,0.000000000000000e+00
4.963012462834100e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.140723065356834e-05,5.209571029990912e-06,1.470887875164360e-08,1.058374802643721e-12,0.000000000000000e+00,4.662610085407789e-26,0.000000000000000e+00
5.055468373588499e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,2.140723065356588e-05,5.209571029990912e-06,1.283714911212713e-08,0.000000000000000e+00,0.000000000000000e+00,7.740061488207978e-27,0.000000000000000e+00
5.149646644602406e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.191379674097944e-18,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.245579361708292e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,1.749999433198265e-19,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.343299208465290e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.442839477294236e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.544234080820152e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.647517563426014e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.752725113021778e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.859892573032630e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
5.969056454610572e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.080253949073501e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.193522940576015e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.308902019016253e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.426430493183198e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.546148404148870e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.668096538910036e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.792316444284025e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
6.918850441063423e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.047741638434446e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.179033948663920e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.312772102059860e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.449001662210757e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.587769041508742e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.729121516961950e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
7.873107246301439e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.019775284388168e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.169175599925612e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.321359092483766e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.476377609840188e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.634283965644189e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.795131957410036e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
8.958976384845367e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.125873068521038e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.295878868888773e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.469051705653100e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.645450577504153e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
9.825135582218094e+02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.000816793713197e+03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.019461000000000e+03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
