,photon_energies,1e15.0,1e15.05,1e15.1,1e15.15,1e15.2,1e15.25,1e15.3,1e15.35,1e15.4,1e15.45,1e15.5,1e15.55,1e15.6,1e15.65,1e15.7,1e15.75,1e15.8,1e15.85,1e15.9,1e15.95,1e16.0,1e16.05,1e16.1,1e16.15,1e16.2,1e16.25,1e16.3,1e16.35,1e16.4,1e16.45,1e16.5,1e16.55,1e16.6,1e16.65,1e16.7,1e16.75,1e16.8,1e16.85,1e16.9,1e16.95,1e17.0,1e17.05,1e17.1,1e17.15,1e17.2,1e17.25,1e17.3,1e17.35,1e17.4,1e17.45,1e17.5,1e17.55,1e17.6,1e17.65,1e17.7,1e17.75,1e17.8,1e17.85,1e17.9,1e17.95,1e18.0
20,2.76e-06,2.08398e+23,1.64348e+23,1.30205e+23,1.03576e+23,8.25919e+22,6.59221e+22,5.26083e+22,4.19607e+22,3.34672e+22,2.67172e+22,2.13607e+22,1.70936e+22,1.36708e+22,1.09047e+22,8.6567e+21,6.82768e+21,5.34324e+21,4.14276e+21,3.17434e+21,2.39352e+21,1.76834e+21,1.27997e+21,9.14506e+20,6.51808e+20,4.64386e+20,3.26487e+20,2.20995e+20,1.40127e+20,8.17338e+19,4.37018e+19,2.16719e+19,1.02105e+19,4.64889e+18,1.96346e+18,6.9463e+17,2.02438e+17,5.37182e+16,1.28642e+16,2500990000000000.0,701587000000000.0,551698000000000.0,720651000000000.0,1004610000000000.0,1406650000000000.0,1970000000000000.0,2758990000000000.0,3863960000000000.0,5411490000000000.0,7578790000000000.0,1.06141e+16,1.48651e+16,2.08186e+16,2.91564e+16,4.08336e+16,5.50333e+16,8.17031e+16,1.16445e+17,1.58566e+17,2.14845e+17,3.02654e+17,4.37589e+17
21,2.904e-06,1.98436e+23,1.56371e+23,1.23814e+23,9.84334e+22,7.84313e+22,6.25404e+22,4.98646e+22,3.97614e+22,3.17372e+22,2.53786e+22,2.03284e+22,1.62919e+22,1.30405e+22,1.04034e+22,8.25643e+21,6.51012e+21,5.09485e+21,3.95254e+21,3.03146e+21,2.28781e+21,1.69155e+21,1.22557e+21,8.76885e+20,6.25903e+20,4.46351e+20,3.13957e+20,2.12602e+20,1.34869e+20,7.86865e+19,4.20581e+19,2.08389e+19,9.81201e+18,4.47225e+18,1.88856e+18,6.66002e+17,1.93748e+17,5.14872e+16,1.23026e+16,2434040000000000.0,743236000000000.0,631652000000000.0,835455000000000.0,1165650000000000.0,1632210000000000.0,2285900000000000.0,3201400000000000.0,4483570000000000.0,6279250000000000.0,8794090000000000.0,1.23161e+16,1.72488e+16,2.41569e+16,3.38318e+16,4.73815e+16,6.57193e+16,9.61661e+16,1.34003e+17,1.80793e+17,2.48533e+17,3.56317e+17,5.10631e+17
22,3.055e-06,1.88535e+23,1.48733e+23,1.17965e+23,9.39438e+22,7.49522e+22,5.98136e+22,4.77143e+22,3.80613e+22,3.03888e+22,2.43026e+22,1.94598e+22,1.55812e+22,1.24523e+22,9.91408e+21,7.85255e+21,6.18312e+21,4.83681e+21,3.75404e+21,2.88136e+21,2.17623e+21,1.61088e+21,1.16978e+21,8.40052e+20,6.02118e+20,4.3098e+20,3.04067e+20,2.06433e+20,1.31236e+20,7.66724e+19,4.09939e+19,2.03056e+19,9.56843e+18,4.36797e+18,1.84262e+18,6.48769e+17,1.88805e+17,5.01721e+16,1.19991e+16,2423370000000000.0,801711000000000.0,725617000000000.0,968458000000000.0,1352050000000000.0,1893270000000000.0,2651520000000000.0,3713460000000000.0,5200700000000000.0,7283590000000000.0,1.02007e+16,1.42861e+16,2.00076e+16,2.80207e+16,3.92431e+16,5.24558e+16,7.81131e+16,1.11984e+17,1.53087e+17,2.06978e+17,2.89999e+17,4.19256e+17,5.89887e+17
23,3.214e-06,1.79356e+23,1.41425e+23,1.12111e+23,8.92185e+22,7.11159e+22,5.66995e+22,4.52129e+22,3.60893e+22,2.88605e+22,2.31244e+22,1.85456e+22,1.48632e+22,1.18816e+22,9.45794e+21,7.48979e+21,5.89824e+21,4.61744e+21,3.58818e+21,2.75765e+21,2.08544e+21,1.54582e+21,1.1244e+21,8.08699e+20,5.80197e+20,4.15546e+20,2.93425e+20,1.99455e+20,1.26966e+20,7.42388e+19,3.97056e+19,1.96702e+19,9.27717e+18,4.23853e+18,1.78819e+18,6.30185e+17,1.83664e+17,4.88006e+16,1.17278e+16,2426690000000000.0,872658000000000.0,834996000000000.0,1122760000000000.0,1568250000000000.0,2196070000000000.0,3075580000000000.0,4307360000000000.0,6032460000000000.0,8448470000000000.0,1.18321e+16,1.65709e+16,2.32075e+16,3.25021e+16,4.55193e+16,6.26869e+16,9.21092e+16,1.2913e+17,1.74528e+17,2.38683e+17,3.40808e+17,4.90357e+17,6.77128e+17
24,3.381e-06,1.70516e+23,1.34694e+23,1.06971e+23,8.52485e+22,6.80103e+22,5.4252e+22,4.32786e+22,3.45558e+22,2.76381e+22,2.21388e+22,1.77404e+22,1.41975e+22,1.13276e+22,8.99973e+21,7.11765e+21,5.60335e+21,4.3897e+21,3.41534e+21,2.62851e+21,1.9914e+21,1.48022e+21,1.08079e+21,7.8047e+20,5.61952e+20,4.03757e+20,2.85998e+20,1.95023e+20,1.24486e+20,7.29278e+19,3.90532e+19,1.93728e+19,9.15088e+18,4.18253e+18,1.76688e+18,6.24602e+17,1.82369e+17,4.84863e+16,1.17331e+16,2489540000000000.0,963967000000000.0,962931000000000.0,1301740000000000.0,1818890000000000.0,2547080000000000.0,3567180000000000.0,4995840000000000.0,6996680000000000.0,9798850000000000.0,1.37233e+16,1.92195e+16,2.69169e+16,3.76972e+16,4.99977e+16,7.45904e+16,1.07562e+17,1.47738e+17,1.99418e+17,2.77821e+17,4.01358e+17,5.67789e+17,7.77797e+17
25,3.557e-06,1.6213e+23,1.28012e+23,1.01599e+23,8.08948e+22,6.44752e+22,5.14081e+22,4.10315e+22,3.28114e+22,2.62932e+22,2.10962e+22,1.69226e+22,1.35479e+22,1.08081e+22,8.58575e+21,6.79139e+21,5.35086e+21,4.19768e+21,3.27101e+21,2.52137e+21,1.91344e+21,1.42497e+21,1.04238e+21,7.53952e+20,5.43873e+20,3.9189e+20,2.78741e+20,1.91029e+20,1.22558e+20,7.21269e+19,3.87576e+19,1.92755e+19,9.12088e+18,4.17884e+18,1.77523e+18,6.3097e+17,1.84564e+17,4.92147e+16,1.20083e+16,2607520000000000.0,1077100000000000.0,1112170000000000.0,1509540000000000.0,2109800000000000.0,2954490000000000.0,4137750000000000.0,5794930000000000.0,8115800000000000.0,1.13662e+16,1.59184e+16,2.22937e+16,3.12223e+16,4.37269e+16,5.97105e+16,8.81794e+16,1.24362e+17,1.68388e+17,2.29457e+17,3.26202e+17,4.70367e+17,6.5242e+17,9.00843e+17
26,3.742e-06,1.54414e+23,1.22133e+23,9.70687e+22,7.73572e+22,6.16893e+22,4.92068e+22,3.92868e+22,3.14216e+22,2.51741e+22,2.0183e+22,1.61678e+22,1.29194e+22,1.02869e+22,8.16052e+21,6.45233e+21,5.08703e+21,3.99561e+21,3.118e+21,2.40775e+21,1.83204e+21,1.36936e+21,1.0058e+21,7.30373e+20,5.28909e+20,3.82653e+20,2.73297e+20,1.8799e+20,1.20939e+20,7.12963e+19,3.83552e+19,1.90933e+19,9.03814e+18,4.14563e+18,1.76386e+18,6.2664e+17,1.83149e+17,4.89288e+16,1.19756e+16,2674870000000000.0,1196910000000000.0,1283780000000000.0,1750520000000000.0,2447350000000000.0,3427240000000000.0,4799840000000000.0,6722180000000000.0,9414420000000000.0,1.31849e+16,1.84655e+16,2.58609e+16,3.62183e+16,4.89749e+16,7.12056e+16,1.03262e+17,1.42541e+17,1.92237e+17,2.6651e+17,3.84105e+17,5.46235e+17,7.48961e+17,1.05168e+18
27,3.937e-06,1.46792e+23,1.16022e+23,9.21258e+22,7.33449e+22,5.8457e+22,4.66467e+22,3.72959e+22,2.98864e+22,2.3985e+22,1.92515e+22,1.54286e+22,1.23279e+22,9.81465e+21,7.7872e+21,6.16206e+21,4.86507e+21,3.82758e+21,2.99198e+21,2.31465e+21,1.76483e+21,1.32182e+21,9.72596e+20,7.07597e+20,5.13796e+20,3.73157e+20,2.67756e+20,1.85013e+20,1.19476e+20,7.06277e+19,3.80698e+19,1.89768e+19,8.99515e+18,4.13552e+18,1.76265e+18,6.26896e+17,1.83517e+17,4.91101e+16,1.20847e+16,2788660000000000.0,1341130000000000.0,1483880000000000.0,2030340000000000.0,2839190000000000.0,3976010000000000.0,5568400000000000.0,7798550000000000.0,1.09219e+16,1.52961e+16,2.14222e+16,3.00018e+16,4.20176e+16,5.6969e+16,8.43688e+16,1.1971e+17,1.62622e+17,2.20803e+17,3.12005e+17,4.51142e+17,6.28882e+17,8.64616e+17,1.23084e+18
28,4.142e-06,1.39997e+23,1.10821e+23,8.80863e+22,7.01708e+22,5.59509e+22,4.46621e+22,3.57162e+22,2.86164e+22,2.295e+22,1.83971e+22,1.47172e+22,1.17372e+22,9.33129e+21,7.40034e+21,5.85989e+21,4.63286e+21,3.65094e+21,2.8598e+21,2.21881e+21,1.69836e+21,1.27751e+21,9.4395e+20,6.89762e+20,5.03416e+20,3.67802e+20,2.65578e+20,1.84605e+20,1.19849e+20,7.11682e+19,3.84918e+19,1.92228e+19,9.12396e+18,4.20633e+18,1.8002e+18,6.42184e+17,1.88224e+17,5.04775e+16,1.25144e+16,2966710000000000.0,1516340000000000.0,1716870000000000.0,2355200000000000.0,3294040000000000.0,4613010000000000.0,6460520000000000.0,9047960000000000.0,1.26717e+16,1.77467e+16,2.48543e+16,3.48085e+16,4.87493e+16,6.79671e+16,9.90861e+16,1.3752e+17,1.85489e+17,2.5579e+17,3.67662e+17,5.25363e+17,7.21541e+17,1.0083e+18,1.431e+18
29,4.358e-06,1.32999e+23,1.05189e+23,8.3526e+22,6.64958e+22,5.30348e+22,4.23902e+22,3.39641e+22,2.72602e+22,2.1889e+22,1.7556e+22,1.40443e+22,1.11991e+22,8.90482e+21,7.06741e+21,5.60419e+21,4.43827e+21,3.50381e+21,2.74975e+21,2.13797e+21,1.63998e+21,1.23591e+21,9.1493e+20,6.70191e+20,4.90779e+20,3.59972e+20,2.6081e+20,1.81669e+20,1.17997e+20,7.00181e+19,3.78288e+19,1.88792e+19,8.96686e+18,4.13424e+18,1.76375e+18,6.26537e+17,1.83397e+17,4.9189e+16,1.22317e+16,3032160000000000.0,1697000000000000.0,1984470000000000.0,2731930000000000.0,3821830000000000.0,5352200000000000.0,7495750000000000.0,1.04978e+16,1.47022e+16,2.05904e+16,2.88369e+16,4.03862e+16,5.43005e+16,8.06958e+16,1.15211e+17,1.57033e+17,2.12556e+17,2.99163e+17,4.32465e+17,6.0598e+17,8.31812e+17,1.18069e+18,1.64892e+18
30,4.585e-06,1.27078e+23,1.00594e+23,7.99152e+22,6.36451e+22,5.07776e+22,4.05948e+22,3.25224e+22,2.60872e+22,2.09219e+22,1.6751e+22,1.33749e+22,1.06498e+22,8.46362e+21,6.72146e+21,5.33742e+21,4.23442e+21,3.35011e+21,2.63688e+21,2.05822e+21,1.58555e+21,1.19967e+21,8.9155e+20,6.55915e+20,4.82749e+20,3.5593e+20,2.59042e+20,1.81026e+20,1.17821e+20,6.99937e+19,3.78262e+19,1.88826e+19,8.97732e+18,4.14202e+18,1.76553e+18,6.26461e+17,1.83323e+17,4.92237e+16,1.23164e+16,3184430000000000.0,1918620000000000.0,2296560000000000.0,3169260000000000.0,4434330000000000.0,6210010000000000.0,8697110000000000.0,1.21803e+16,1.70586e+16,2.38905e+16,3.34587e+16,4.6859e+16,6.48573e+16,9.50305e+16,1.32637e+17,1.79033e+17,2.4576e+17,3.51929e+17,5.04975e+17,6.95505e+17,9.67269e+17,1.37603e+18,1.89839e+18
31,4.824e-06,1.20595e+23,9.53783e+22,7.57267e+22,6.03207e+22,4.81847e+22,3.85945e+22,3.09757e+22,2.48787e+22,1.99651e+22,1.59857e+22,1.27622e+22,1.01631e+22,8.08233e+21,6.4275e+21,5.11271e+21,4.06341e+21,3.22087e+21,2.5404e+21,1.98703e+21,1.53338e+21,1.16209e+21,8.65457e+20,6.3873e+20,4.71982e+20,3.49313e+20,2.54871e+20,1.78282e+20,1.16028e+20,6.89086e+19,3.72383e+19,1.86003e+19,8.84668e+18,4.07667e+18,1.73508e+18,6.15929e+17,1.80424e+17,4.84786e+16,1.226e+16,3339640000000000.0,2172720000000000.0,2658230000000000.0,3676320000000000.0,5144520000000000.0,7204630000000000.0,1.00901e+16,1.41312e+16,1.97907e+16,2.77169e+16,3.88176e+16,5.17912e+16,7.71538e+16,1.10777e+17,1.5163e+17,2.04918e+17,2.86586e+17,4.14339e+17,5.8391e+17,8.00078e+17,1.13193e+18,1.58916e+18,2.20098e+18
32,5.075e-06,1.15284e+23,9.1238e+22,7.24731e+22,5.77503e+22,4.61426e+22,3.69575e+22,2.96455e+22,2.37833e+22,1.90537e+22,1.52267e+22,1.21376e+22,9.65936e+21,7.68539e+21,6.11992e+21,4.87617e+21,3.88315e+21,3.08615e+21,2.44266e+21,1.91778e+21,1.48501e+21,1.1292e+21,8.44425e+20,6.26607e+20,4.65964e+20,3.46945e+20,2.54381e+20,1.78595e+20,1.16572e+20,6.9385e+19,3.75557e+19,1.87847e+19,8.94217e+18,4.1221e+18,1.75695e+18,6.24909e+17,1.83199e+17,4.93136e+16,1.26107e+16,3588140000000000.0,2478130000000000.0,3078780000000000.0,4264440000000000.0,5968100000000000.0,8358050000000000.0,1.17054e+16,1.63935e+16,2.29591e+16,3.21543e+16,4.50321e+16,6.18786e+16,9.10471e+16,1.27831e+17,1.72862e+17,2.36189e+17,3.36772e+17,4.84931e+17,6.70404e+17,9.28061e+17,1.32195e+18,1.82745e+18,2.5665e+18
33,5.339e-06,1.0933e+23,8.64637e+22,6.86839e+22,5.47913e+22,4.38592e+22,3.51932e+22,2.82689e+22,2.26948e+22,1.81833e+22,1.45293e+22,1.15825e+22,9.22312e+21,7.34788e+21,5.86098e+21,4.67805e+21,3.73212e+21,2.97192e+21,2.35681e+21,1.8533e+21,1.43705e+21,1.0947e+21,8.21029e+20,6.11717e+20,4.56833e+20,3.41264e+20,2.50651e+20,1.76078e+20,1.14959e+20,6.84411e+19,3.7061e+19,1.85432e+19,8.82311e+18,4.06492e+18,1.73291e+18,6.16395e+17,1.80754e+17,4.87815e+16,1.26295e+16,3809340000000000.0,2821310000000000.0,3564570000000000.0,4945390000000000.0,6921820000000000.0,9693740000000000.0,1.35761e+16,1.90133e+16,2.66282e+16,3.72928e+16,4.93524e+16,7.36435e+16,1.0641e+17,1.46336e+17,1.97345e+17,2.74778e+17,3.96687e+17,5.61941e+17,7.69894e+17,1.08508e+18,1.52975e+18,2.11267e+18,2.97958e+18
34,5.617e-06,1.04603e+23,8.27568e+22,6.57586e+22,5.24696e+22,4.20005e+22,3.36854e+22,2.70292e+22,2.16641e+22,1.73244e+22,1.38211e+22,1.10098e+22,8.77059e+21,6.99669e+21,5.59059e+21,4.47159e+21,3.57726e+21,2.85903e+21,2.27653e+21,1.79706e+21,1.39867e+21,1.07013e+21,8.06985e+20,6.05011e+20,4.54599e+20,3.41389e+20,2.51832e+20,1.77594e+20,1.16352e+20,6.94749e+19,3.77125e+19,1.88992e+19,8.99832e+18,4.1504e+18,1.77455e+18,6.33368e+17,1.86079e+17,5.03738e+16,1.32182e+16,4170080000000000.0,3236310000000000.0,4131470000000000.0,5737410000000000.0,8030870000000000.0,1.1247e+16,1.57514e+16,2.20598e+16,3.08948e+16,4.32682e+16,5.89925e+16,8.71545e+16,1.23112e+17,1.66863e+17,2.27105e+17,3.22392e+17,4.65233e+17,6.46052e+17,8.91127e+17,1.26883e+18,1.75926e+18,2.46267e+18,3.43276e+18
35,5.909e-06,9.91523e+22,7.84325e+22,6.23805e+22,4.98623e+22,3.99881e+22,3.21177e+22,2.57915e+22,2.06755e+22,1.65322e+22,1.31898e+22,1.05128e+22,8.3856e+21,6.70124e+21,5.3646e+21,4.29938e+21,3.44705e+21,2.76135e+21,2.20342e+21,1.74283e+21,1.35979e+21,1.04393e+21,7.90672e+20,5.95619e+20,4.49544e+20,3.38898e+20,2.50916e+20,1.77682e+20,1.16932e+20,7.0124e+19,3.8191e+19,1.91695e+19,9.1336e+18,4.22285e+18,1.8143e+18,6.50463e+17,1.91584e+17,5.20693e+16,1.38712e+16,4581910000000000.0,3715650000000000.0,4786860000000000.0,6653220000000000.0,9313270000000000.0,1.30429e+16,1.82666e+16,2.55825e+16,3.58283e+16,5.00434e+16,7.03257e+16,1.02121e+17,1.41155e+17,1.90411e+17,2.63524e+17,3.79409e+17,5.40582e+17,7.41407e+17,1.03905e+18,1.472e+18,2.03036e+18,2.86419e+18,3.95994e+18
36,6.217e-06,9.48379e+22,7.5063e+22,5.97272e+22,4.77481e+22,3.8278e+22,3.07141e+22,2.4626e+22,1.97038e+22,1.57294e+22,1.25389e+22,9.99699e+21,7.98455e+21,6.3921e+21,5.12807e+21,4.12124e+21,3.31647e+21,2.66798e+21,2.13753e+21,1.69729e+21,1.32999e+21,1.02639e+21,7.82102e+20,5.92912e+20,4.50236e+20,3.41322e+20,2.54018e+20,1.80715e+20,1.19384e+20,7.18005e+19,3.91706e+19,1.96735e+19,9.37984e+18,4.34543e+18,1.87096e+18,6.70813e+17,1.97564e+17,5.38803e+16,1.45249e+16,5032660000000000.0,4269030000000000.0,5549510000000000.0,7720020000000000.0,1.08072e+16,1.51352e+16,2.11969e+16,2.96862e+16,4.15756e+16,5.62453e+16,8.33709e+16,1.18494e+17,1.61104e+17,2.18533e+17,3.0864e+17,4.46071e+17,6.22654e+17,8.55978e+17,1.21721e+18,1.69497e+18,2.36259e+18,3.30535e+18,4.60388e+18
37,6.541e-06,8.99032e+22,7.12072e+22,5.67509e+22,4.54525e+22,3.64918e+22,2.93063e+22,2.35025e+22,1.88031e+22,1.50108e+22,1.1972e+22,9.55678e+21,7.64617e+21,6.13281e+21,4.92983e+21,3.97059e+21,3.2027e+21,2.58197e+21,2.07271e+21,1.64961e+21,1.29665e+21,1.00467e+21,7.68938e+20,5.85424e+20,4.46203e+20,3.39356e+20,2.53326e+20,1.80684e+20,1.19564e+20,7.1945e+19,3.92279e+19,1.96894e+19,9.39339e+18,4.35741e+18,1.87378e+18,6.69827e+17,1.97185e+17,5.39631e+16,1.47595e+16,5463920000000000.0,4895440000000000.0,6431140000000000.0,8955410000000000.0,1.25374e+16,1.75584e+16,2.45905e+16,3.44391e+16,4.8232e+16,6.71045e+16,9.7991e+16,1.36209e+17,1.83711e+17,2.52959e+17,3.63433e+17,5.19865e+17,7.14187e+17,9.9732e+17,1.4162e+18,1.95119e+18,2.7534e+18,3.80959e+18,5.3375e+18
38,6.881e-06,8.60682e+22,6.81889e+22,5.43489e+22,4.35131e+22,3.49028e+22,2.79881e+22,2.24032e+22,1.78936e+22,1.42714e+22,1.13844e+22,9.09911e+21,7.29305e+21,5.86219e+21,4.72541e+21,3.82009e+21,3.09464e+21,2.50543e+21,2.01935e+21,1.61412e+21,1.27517e+21,9.93603e+20,7.64931e+20,5.85727e+20,4.48866e+20,3.43102e+20,2.57233e+20,1.84079e+20,1.22108e+20,7.36022e+19,4.01743e+19,2.01822e+19,9.64027e+18,4.47521e+18,1.92483e+18,6.89329e+17,2.03398e+17,5.58186e+16,1.55356e+16,6063530000000000.0,5637210000000000.0,7455140000000000.0,1.03874e+16,1.45428e+16,2.03669e+16,2.85238e+16,3.99477e+16,5.3606e+16,7.96999e+16,1.13971e+17,1.55524e+17,2.10399e+17,2.95642e+17,4.27381e+17,5.99834e+17,8.22899e+17,1.16692e+18,1.63249e+18,2.26702e+18,3.183e+18,4.42004e+18,6.1465e+18
39,7.24e-06,8.16075e+22,6.47637e+22,5.17208e+22,4.14757e+22,3.33007e+22,2.67116e+22,2.138e+22,1.70764e+22,1.36257e+22,1.08821e+22,8.71279e+21,6.99695e+21,5.63578e+21,4.55326e+21,3.69007e+21,2.99648e+21,2.43147e+21,1.9649e+21,1.57603e+21,1.25052e+21,9.79164e+20,7.57536e+20,5.82833e+20,4.4882e+20,3.44907e+20,2.60056e+20,1.87136e+20,1.24751e+20,7.54833e+19,4.13111e+19,2.07952e+19,9.94928e+18,4.62664e+18,1.99705e+18,7.18026e+17,2.12316e+17,5.84926e+16,1.65862e+16,6780530000000000.0,6503330000000000.0,8645650000000000.0,1.2052e+16,1.68737e+16,2.36313e+16,3.30957e+16,4.63506e+16,6.40475e+16,9.39379e+16,1.31306e+17,1.77336e+17,2.43114e+17,3.4762e+17,4.99481e+17,6.88632e+17,9.56177e+17,1.36116e+18,1.87901e+18,2.64387e+18,3.66355e+18,5.13522e+18,7.10928e+18
40,7.617e-06,7.81756e+22,6.20375e+22,4.95228e+22,3.96767e+22,3.18102e+22,2.54686e+22,2.03498e+22,1.62369e+22,1.29569e+22,1.03603e+22,8.30999e+21,6.68809e+21,5.40209e+21,4.38079e+21,3.56623e+21,2.90893e+21,2.3706e+21,1.92453e+21,1.55178e+21,1.23839e+21,9.75317e+20,7.58727e+20,5.86748e+20,4.53982e+20,3.50304e+20,2.64914e+20,1.90979e+20,1.27409e+20,7.70844e+19,4.21725e+19,2.12289e+19,1.0159e+19,4.72343e+18,2.03712e+18,7.31239e+17,2.16151e+17,5.98002e+16,1.72836e+16,7514490000000000.0,7492140000000000.0,1.00247e+16,1.39828e+16,1.95778e+16,2.74184e+16,3.83994e+16,5.1118e+16,7.61865e+16,1.09584e+17,1.50172e+17,2.02841e+17,2.83389e+17,4.09468e+17,5.77884e+17,7.91819e+17,1.11901e+18,1.57285e+18,2.17657e+18,3.06476e+18,4.2461e+18,5.92036e+18,8.24634e+18
41,8.013e-06,7.42492e+22,5.90305e+22,4.71982e+22,3.78533e+22,3.03596e+22,2.43061e+22,1.94209e+22,1.55018e+22,1.2384e+22,9.91936e+21,7.97207e+21,6.42969e+21,5.20555e+21,4.23246e+21,3.45442e+21,2.82482e+21,2.30866e+21,1.88114e+21,1.52373e+21,1.22206e+21,9.67051e+20,7.5556e+20,5.8674e+20,4.56034e+20,3.53556e+20,2.68511e+20,1.94181e+20,1.29767e+20,7.85577e+19,4.2986e+19,2.1645e+19,1.03631e+19,4.82168e+18,2.07867e+18,7.44977e+17,2.20167e+17,6.12229e+16,1.80699e+16,8359780000000000.0,8634700000000000.0,1.16189e+16,1.6215e+16,2.27039e+16,3.17965e+16,4.45311e+16,6.10578e+16,8.99387e+16,1.2652e+17,1.7117e+17,2.33417e+17,3.32781e+17,4.79423e+17,6.63334e+17,9.17636e+17,1.30711e+18,1.80766e+18,2.53722e+18,3.52828e+18,4.93471e+18,6.82922e+18,9.50174e+18
42,8.43e-06,7.10762e+22,5.65046e+22,4.51503e+22,3.61644e+22,2.89531e+22,2.31393e+22,1.84679e+22,1.47404e+22,1.17887e+22,9.4594e+21,7.61893e+21,6.16179e+21,5.00704e+21,4.08933e+21,3.35286e+21,2.75373e+21,2.2608e+21,1.85154e+21,1.50796e+21,1.21587e+21,9.66854e+20,7.58775e+20,5.91705e+20,4.61566e+20,3.58689e+20,2.72623e+20,1.97016e+20,1.31443e+20,7.94298e+19,4.34113e+19,2.18467e+19,1.04558e+19,4.85906e+18,2.08907e+18,7.47245e+17,2.20995e+17,6.17627e+16,1.87309e+16,9302590000000000.0,9957600000000000.0,1.34728e+16,1.88114e+16,2.63402e+16,3.68892e+16,5.0234e+16,7.2739e+16,1.05226e+17,1.44898e+17,1.95492e+17,2.71653e+17,3.91895e+17,5.56076e+17,7.61969e+17,1.07238e+18,1.51387e+18,2.08971e+18,2.94774e+18,4.07703e+18,5.6991e+18,7.9264e+18,1.09707e+19
43,8.869e-06,6.76103e+22,5.38416e+22,4.30715e+22,3.4515e+22,2.76322e+22,2.20832e+22,1.76308e+22,1.40869e+22,1.12852e+22,9.07343e+21,7.32367e+21,5.93706e+21,4.83727e+21,3.96139e+21,3.25654e+21,2.6825e+21,2.21056e+21,1.81875e+21,1.48868e+21,1.20609e+21,9.63216e+20,7.59032e+20,5.94553e+20,4.66013e+20,3.63762e+20,2.77442e+20,2.00954e+20,1.34268e+20,8.1238e+19,4.44523e+19,2.2392e+19,1.07243e+19,4.9843e+18,2.14406e+18,7.68596e+17,2.27897e+17,6.40338e+16,1.99575e+16,1.04818e+16,1.15043e+16,1.56225e+16,2.18198e+16,3.05534e+16,4.27897e+16,5.82104e+16,8.61049e+16,1.21827e+17,1.65217e+17,2.24731e+17,3.18475e+17,4.59816e+17,6.39584e+17,8.81138e+17,1.25411e+18,1.7415e+18,2.43457e+18,3.39573e+18,4.74114e+18,6.56939e+18,9.1474e+18,1.26966e+19
44,9.331e-06,6.47114e+22,5.15073e+22,4.11561e+22,3.29233e+22,2.63108e+22,2.10017e+22,1.67645e+22,1.34081e+22,1.07604e+22,8.67017e+21,7.01721e+21,5.70927e+21,4.67266e+21,3.84454e+21,3.17469e+21,2.6272e+21,2.17613e+21,1.80028e+21,1.48147e+21,1.20606e+21,9.67406e+20,7.65557e+20,6.0212e+20,4.73557e+20,3.70514e+20,2.8296e+20,2.05111e+20,1.37167e+20,8.30895e+19,4.5515e+19,2.29406e+19,1.09852e+19,5.10522e+18,2.20002e+18,7.90264e+17,2.34668e+17,6.64007e+16,2.13053e+16,1.1832e+16,1.32998e+16,1.81215e+16,2.53178e+16,3.54521e+16,4.96504e+16,6.94511e+16,1.01e+17,1.39813e+17,1.88589e+17,2.60625e+17,3.75146e+17,5.34954e+17,7.33899e+17,1.0281e+18,1.45684e+18,2.00869e+18,2.83427e+18,3.91885e+18,5.4885e+18,7.61785e+18,1.05488e+19,1.46223e+19
45,9.817e-06,6.16793e+22,4.91438e+22,3.92826e+22,3.14229e+22,2.51102e+22,2.00488e+22,1.6019e+22,1.2833e+22,1.03192e+22,8.33245e+21,6.75971e+21,5.51437e+21,4.52553e+21,3.73335e+21,3.09176e+21,2.56777e+21,2.13625e+21,1.77568e+21,1.46766e+21,1.19934e+21,9.65357e+20,7.66913e+20,6.05945e+20,4.78734e+20,3.75888e+20,2.87608e+20,2.08587e+20,1.39465e+20,8.44458e+19,4.6235e+19,2.32959e+19,1.11531e+19,5.18095e+18,2.23004e+18,7.99754e+17,2.37598e+17,6.77828e+16,2.24723e+16,1.33235e+16,1.53666e+16,2.10131e+16,2.93674e+16,4.11235e+16,5.55174e+16,8.23407e+16,1.17261e+17,1.5958e+17,2.16215e+17,3.04968e+17,4.40978e+17,6.1638e+17,8.46399e+17,1.20354e+18,1.67773e+18,2.33503e+18,3.27213e+18,4.55302e+18,6.31542e+18,8.81042e+18,1.22177e+19,1.6894e+19
46,1.033e-05,5.90305e+22,4.69747e+22,3.74819e+22,2.99268e+22,2.38834e+22,1.90632e+22,1.5245e+22,1.22339e+22,9.8585e+21,7.98162e+21,6.49808e+21,5.32465e+21,4.39054e+21,3.63847e+21,3.02709e+21,2.52682e+21,2.11356e+21,1.76599e+21,1.46642e+21,1.20323e+21,9.72294e+20,7.75479e+20,6.14869e+20,4.87024e+20,3.8295e+20,2.93228e+20,2.1281e+20,1.42426e+20,8.63257e+19,4.72969e+19,2.38371e+19,1.14123e+19,5.30436e+18,2.28553e+18,8.20887e+17,2.44492e+17,7.03638e+16,2.41232e+16,1.51229e+16,1.77869e+16,2.43876e+16,3.40913e+16,4.77391e+16,6.63147e+16,9.69244e+16,1.34921e+17,1.82053e+17,2.50348e+17,3.59278e+17,5.14511e+17,7.07501e+17,9.86497e+17,1.40171e+18,1.93281e+18,2.72461e+18,3.77048e+18,5.28478e+18,7.3236e+18,1.01532e+19,1.40848e+19,1.94839e+19
