,photon_energies,1e15.0,1e15.05,1e15.1,1e15.15,1e15.2,1e15.25,1e15.3,1e15.35,1e15.4,1e15.45,1e15.5,1e15.55,1e15.6,1e15.65,1e15.7,1e15.75,1e15.8,1e15.85,1e15.9,1e15.95,1e16.0,1e16.05,1e16.1,1e16.15,1e16.2,1e16.25,1e16.3,1e16.35,1e16.4,1e16.45,1e16.5,1e16.55,1e16.6,1e16.65,1e16.7,1e16.75,1e16.8,1e16.85,1e16.9,1e16.95,1e17.0,1e17.05,1e17.1,1e17.15,1e17.2,1e17.25,1e17.3,1e17.35,1e17.4,1e17.45,1e17.5,1e17.55,1e17.6,1e17.65,1e17.7,1e17.75,1e17.8,1e17.85,1e17.9,1e17.95,1e18.0
30,7.73019e-07,17412400.0,24386100.0,34152800.0,47831000.0,66987400.0,93815900.0,131389000.0,184011000.0,257707000.0,360920000.0,505468000.0,707909000.0,991427000.0,1388500000.0,1944590000.0,2723400000.0,3814120000.0,5341690000.0,7481040000.0,10477200000.0,14673300000.0,20550000000.0,28780300000.0,40306900000.0,56449900000.0,79058100000.0,110721000000.0,155065000000.0,217169000000.0,304145000000.0,425955000000.0,596551000000.0,835470000000.0,1170080000000.0,1638690000000.0,2294990000000.0,3214140000000.0,4501410000000.0,6304230000000.0,8829080000000.0,12365100000000.0,17317400000000.0,24253000000000.0,33966400000000.0,47570000000000.0,66621800000000.0,93303900000000.0,130672000000000.0,183007000000000.0,256301000000000.0,358950000000000.0,502710000000000.0,704046000000000.0,986017000000000.0,1380920000000000.0,1933980000000000.0,2708540000000000.0,3793310000000000.0,5312540000000000.0,7440210000000000.0,1.042e+16
31,7.84328e-07,18168200.0,25444600.0,35635200.0,49907100.0,69895000.0,97888000.0,137092000.0,191998000.0,268893000.0,376585000.0,527408000.0,738636000.0,1034460000.0,1448760000.0,2029000000.0,2841610000.0,3979680000.0,5573550000.0,7805760000.0,10932000000.0,15310200000.0,21442000000.0,30029600000.0,42056400000.0,58900100000.0,82489700000.0,115527000000.0,161796000000.0,226595000000.0,317346000000.0,444444000000.0,622444000000.0,871734000000.0,1220860000000.0,1709820000000.0,2394610000000.0,3353650000000.0,4696790000000.0,6577870000000.0,9212310000000.0,12901900000000.0,18069100000000.0,25305700000000.0,35440700000000.0,49634800000000.0,69513600000000.0,97353800000000.0,136344000000000.0,190950000000000.0,267426000000000.0,374530000000000.0,524530000000000.0,734605000000000.0,1028820000000000.0,1440860000000000.0,2017920000000000.0,2826100000000000.0,3957960000000000.0,5543130000000000.0,7763160000000000.0,1.08723e+16
32,7.95802e-07,18956800.0,26549000.0,37182000.0,52073400.0,72928800.0,102137000.0,143043000.0,200332000.0,280565000.0,392931000.0,550301000.0,770697000.0,1079360000.0,1511650000.0,2117070000.0,2964950000.0,4152420000.0,5815470000.0,8144570000.0,11406500000.0,15974800000.0,22372700000.0,31333000000.0,43881900000.0,61456700000.0,86070200000.0,120541000000.0,168818000000.0,236430000000.0,331121000000.0,463735000000.0,649462000000.0,909572000000.0,1273860000000.0,1784040000000.0,2498550000000.0,3499220000000.0,4900660000000.0,6863380000000.0,9612180000000.0,13461900000000.0,18853400000000.0,26404200000000.0,36979100000000.0,51789200000000.0,72530900000000.0,101580000000000.0,142262000000000.0,199239000000000.0,279034000000000.0,390787000000000.0,547298000000000.0,766491000000000.0,1073470000000000.0,1503400000000000.0,2105510000000000.0,2948770000000000.0,4129760000000000.0,5783730000000000.0,8100130000000000.0,1.13442e+16
33,8.07443e-07,19779600.0,27701400.0,38795900.0,54333700.0,76094400.0,106570000.0,149252000.0,209027000.0,292743000.0,409987000.0,574187000.0,804150000.0,1126210000.0,1577260000.0,2208960000.0,3093650000.0,4332660000.0,6067890000.0,8498090000.0,11901600000.0,16668200000.0,23343800000.0,32693100000.0,45786700000.0,64124300000.0,89806100000.0,125774000000.0,176146000000.0,246693000000.0,345494000000.0,483864000000.0,677652000000.0,949053000000.0,1329150000000.0,1861480000000.0,2607000000000.0,3651110000000.0,5113380000000.0,7161290000000.0,10029400000000.0,14046200000000.0,19671700000000.0,27550200000000.0,38584200000000.0,54037200000000.0,75679100000000.0,105989000000000.0,148437000000000.0,207887000000000.0,291145000000000.0,407750000000000.0,571054000000000.0,799761000000000.0,1120070000000000.0,1568660000000000.0,2196900000000000.0,3076770000000000.0,4309010000000000.0,6034780000000000.0,8451720000000000.0,1.18366e+16
34,8.19256e-07,20638200.0,28903800.0,40479800.0,56692000.0,79397300.0,111196000.0,155730000.0,218100000.0,305450000.0,427783000.0,599110000.0,839054000.0,1175100000.0,1645720000.0,2304840000.0,3227930000.0,4520720000.0,6331270000.0,8866960000.0,12418200000.0,17391700000.0,24357100000.0,34112100000.0,47774100000.0,66907600000.0,93704200000.0,131233000000.0,183792000000.0,257401000000.0,360490000000.0,504867000000.0,707066000000.0,990247000000.0,1386840000000.0,1942270000000.0,2720160000000.0,3809580000000.0,5335330000000.0,7472130000000.0,10464700000000.0,14655900000000.0,20525600000000.0,28746100000000.0,40258900000000.0,56382700000000.0,78964000000000.0,110589000000000.0,154880000000000.0,216910000000000.0,303783000000000.0,425448000000000.0,595841000000000.0,834476000000000.0,1168680000000000.0,1636740000000000.0,2292260000000000.0,3210320000000000.0,4496050000000000.0,6296720000000000.0,8818570000000000.0,1.23504e+16
35,8.31241e-07,21534000.0,30158400.0,42236900.0,59152800.0,82843600.0,116023000.0,162490000.0,227567000.0,318708000.0,446351000.0,625115000.0,875474000.0,1226100000.0,1717160000.0,2404880000.0,3368040000.0,4716950000.0,6606090000.0,9251830000.0,12957200000.0,18146600000.0,25414300000.0,35592800000.0,49847700000.0,69811800000.0,97771500000.0,136929000000.0,191769000000.0,268573000000.0,376137000000.0,526781000000.0,737757000000.0,1033230000000.0,1447040000000.0,2026580000000.0,2838230000000.0,3974940000000.0,5566910000000.0,7796470000000.0,10919000000000.0,15292000000000.0,21416500000000.0,29993800000000.0,42006400000000.0,58830000000000.0,82391500000000.0,115389000000000.0,161603000000000.0,226325000000000.0,316969000000000.0,443915000000000.0,621704000000000.0,870697000000000.0,1219410000000000.0,1707790000000000.0,2391760000000000.0,3349660000000000.0,4691200000000000.0,6570040000000000.0,9201350000000000.0,1.28865e+16
36,8.43401e-07,22468700.0,31467400.0,44070200.0,61720400.0,86439500.0,121059000.0,169543000.0,237445000.0,332542000.0,465725000.0,652248000.0,913475000.0,1279320000.0,1791690000.0,2509270000.0,3514230000.0,4921690000.0,6892830000.0,9653420000.0,13519600000.0,18934200000.0,26517400000.0,37137700000.0,52011400000.0,72842000000.0,102015000000.0,142873000000.0,200093000000.0,280231000000.0,392464000000.0,549646000000.0,769780000000.0,1078080000000.0,1509850000000.0,2114550000000.0,2961420000000.0,4147480000000.0,5808550000000.0,8134880000000.0,11392900000000.0,15955800000000.0,22346100000000.0,31295700000000.0,43829700000000.0,61383600000000.0,85967700000000.0,120398000000000.0,168617000000000.0,236149000000000.0,330727000000000.0,463183000000000.0,648689000000000.0,908490000000000.0,1272340000000000.0,1781920000000000.0,2495570000000000.0,3495060000000000.0,4894830000000000.0,6855210000000000.0,9600740000000000.0,1.34458e+16
37,8.55739e-07,23444000.0,32833300.0,45983100.0,64399400.0,90191400.0,126313000.0,176902000.0,247751000.0,346976000.0,485940000.0,680560000.0,953125000.0,1334850000.0,1869460000.0,2618180000.0,3666770000.0,5135320000.0,7192020000.0,10072400000.0,14106400000.0,19756100000.0,27668400000.0,38749700000.0,54269000000.0,76003800000.0,106443000000.0,149074000000.0,208778000000.0,292395000000.0,409499000000.0,573504000000.0,803193000000.0,1124870000000.0,1575390000000.0,2206330000000.0,3089970000000.0,4327500000000.0,6060670000000.0,8487980000000.0,11887400000000.0,16648400000000.0,23316000000000.0,32654100000000.0,45732200000000.0,64047900000000.0,89699200000000.0,125624000000000.0,175936000000000.0,246399000000000.0,345082000000000.0,483288000000000.0,676846000000000.0,947923000000000.0,1327570000000000.0,1859260000000000.0,2603900000000000.0,3646760000000000.0,5107290000000000.0,7152770000000000.0,1.00175e+16,1.40295e+16
38,8.68258e-07,24461600.0,34258500.0,47979000.0,67194700.0,94106200.0,131796000.0,184580000.0,258505000.0,362037000.0,507033000.0,710100000.0,994496000.0,1392790000.0,1950610000.0,2731830000.0,3825930000.0,5358220000.0,7504190000.0,10509600000.0,14718700000.0,20613600000.0,28869400000.0,40431600000.0,56624600000.0,79302800000.0,111064000000.0,155545000000.0,217841000000.0,305086000000.0,427273000000.0,598397000000.0,838056000000.0,1173700000000.0,1643770000000.0,2302100000000.0,3224090000000.0,4515340000000.0,6323740000000.0,8856400000000.0,12403400000000.0,17371000000000.0,24328100000000.0,34071500000000.0,47717200000000.0,66828000000000.0,93592700000000.0,131077000000000.0,183573000000000.0,257094000000000.0,360061000000000.0,504266000000000.0,706225000000000.0,989069000000000.0,1385190000000000.0,1939960000000000.0,2716920000000000.0,3805050000000000.0,5328980000000000.0,7463240000000000.0,1.04523e+16,1.46384e+16
39,8.8096e-07,25523300.0,35745500.0,50061600.0,70111300.0,98191000.0,137517000.0,192592000.0,269726000.0,377751000.0,529041000.0,740922000.0,1037660000.0,1453250000.0,2035270000.0,2850410000.0,3992000000.0,5590800000.0,7829920000.0,10965800000.0,15357600000.0,21508400000.0,30122500000.0,42186600000.0,59082400000.0,82745000000.0,115884000000.0,162296000000.0,227296000000.0,318329000000.0,445820000000.0,624371000000.0,874432000000.0,1224640000000.0,1715110000000.0,2402020000000.0,3364030000000.0,4711330000000.0,6598220000000.0,9240820000000.0,12941800000000.0,18125000000000.0,25384100000000.0,35550400000000.0,49788400000000.0,69728700000000.0,97655100000000.0,136766000000000.0,191541000000000.0,268254000000000.0,375690000000000.0,526154000000000.0,736879000000000.0,1032000000000000.0,1445320000000000.0,2024170000000000.0,2834850000000000.0,3970210000000000.0,5560290000000000.0,7787190000000000.0,1.0906e+16,1.52738e+16
40,8.93848e-07,26631200.0,37297000.0,52234500.0,73154500.0,102453000.0,143486000.0,200952000.0,281433000.0,394148000.0,552004000.0,773082000.0,1082700000.0,1516330000.0,2123620000.0,2974130000.0,4165270000.0,5833470000.0,8169780000.0,11441800000.0,16024200000.0,22442000000.0,31430000000.0,44017700000.0,61646900000.0,86336600000.0,120914000000.0,169341000000.0,237162000000.0,332146000000.0,465171000000.0,651472000000.0,912387000000.0,1277800000000.0,1789560000000.0,2506280000000.0,3510050000000.0,4915830000000.0,6884620000000.0,9641930000000.0,13503500000000.0,18911700000000.0,26485900000000.0,37093500000000.0,51949500000000.0,72755300000000.0,101894000000000.0,142703000000000.0,199855000000000.0,279897000000000.0,391997000000000.0,548992000000000.0,768864000000000.0,1076790000000000.0,1508050000000000.0,2112030000000000.0,2957900000000000.0,4142540000000000.0,5801630000000000.0,8125190000000000.0,1.13793e+16,1.59368e+16
41,9.06924e-07,27787100.0,38915900.0,54501800.0,76329900.0,106900000.0,149714000.0,209674000.0,293649000.0,411256000.0,575964000.0,806639000.0,1129700000.0,1582140000.0,2215790000.0,3103220000.0,4346070000.0,6086670000.0,8524390000.0,11938400000.0,16719800000.0,23416100000.0,32794200000.0,45928400000.0,64322700000.0,90084100000.0,126163000000.0,176691000000.0,247456000000.0,346563000000.0,485362000000.0,679750000000.0,951990000000.0,1333260000000.0,1867240000000.0,2615070000000.0,3662410000000.0,5129200000000.0,7183460000000.0,10060400000000.0,14089700000000.0,19732600000000.0,27635500000000.0,38703600000000.0,54204400000000.0,75913300000000.0,106317000000000.0,148897000000000.0,208530000000000.0,292046000000000.0,409011000000000.0,572821000000000.0,802237000000000.0,1123530000000000.0,1573510000000000.0,2203700000000000.0,3086290000000000.0,4322350000000000.0,6053460000000000.0,8477870000000000.0,1.18733e+16,1.66285e+16
42,9.20191e-07,28993300.0,40605100.0,56867500.0,79643000.0,111540000.0,156212000.0,218775000.0,306395000.0,429107000.0,600964000.0,841651000.0,1178730000.0,1650820000.0,2311970000.0,3237920000.0,4534710000.0,6350870000.0,8894400000.0,12456600000.0,17445500000.0,24432500000.0,34217700000.0,47921900000.0,67114700000.0,93994200000.0,131639000000.0,184361000000.0,258197000000.0,361606000000.0,506429000000.0,709255000000.0,993312000000.0,1391130000000.0,1948290000000.0,2728580000000.0,3821370000000.0,5351840000000.0,7495260000000.0,10497100000000.0,14701200000000.0,20589100000000.0,28835000000000.0,40383500000000.0,56557200000000.0,79208400000000.0,110931000000000.0,155360000000000.0,217581000000000.0,304723000000000.0,426765000000000.0,597685000000000.0,837058000000000.0,1172300000000000.0,1641810000000000.0,2299360000000000.0,3220250000000000.0,4509960000000000.0,6316210000000000.0,8845860000000000.0,1.23886e+16,1.73503e+16
43,9.33653e-07,30251700.0,42367600.0,59335900.0,83100000.0,116382000.0,162993000.0,228271000.0,319694000.0,447732000.0,627050000.0,878184000.0,1229900000.0,1722470000.0,2412330000.0,3378460000.0,4731540000.0,6626530000.0,9280470000.0,12997300000.0,18202700000.0,25493000000.0,35702900000.0,50002000000.0,70027900000.0,98074100000.0,137353000000.0,192363000000.0,269404000000.0,377301000000.0,528411000000.0,740040000000.0,1036430000000.0,1451520000000.0,2032850000000.0,2847010000000.0,3987240000000.0,5584140000000.0,7820600000000.0,10952800000000.0,15339300000000.0,21482800000000.0,30086700000000.0,42136400000000.0,59012100000000.0,82646500000000.0,115746000000000.0,162103000000000.0,227026000000000.0,317950000000000.0,445289000000000.0,623628000000000.0,873391000000000.0,1223190000000000.0,1713070000000000.0,2399160000000000.0,3360030000000000.0,4705720000000000.0,6590370000000000.0,9229820000000000.0,1.29264e+16,1.81034e+16
44,9.47312e-07,31564800.0,44206600.0,61911400.0,86707000.0,121433000.0,170067000.0,238180000.0,333571000.0,467166000.0,654267000.0,916302000.0,1283280000.0,1797240000.0,2517030000.0,3525110000.0,4936920000.0,6914160000.0,9683290000.0,13561500000.0,18992800000.0,26599500000.0,37252600000.0,52172400000.0,73067500000.0,102331000000.0,143315000000.0,200713000000.0,281098000000.0,393678000000.0,551347000000.0,772162000000.0,1081410000000.0,1514520000000.0,2121090000000.0,2970590000000.0,4160310000000.0,5826520000000.0,8160050000000.0,11428200000000.0,16005200000000.0,22415200000000.0,31392600000000.0,43965300000000.0,61573500000000.0,86233800000000.0,120771000000000.0,169139000000000.0,236880000000000.0,331750000000000.0,464617000000000.0,650697000000000.0,911301000000000.0,1276280000000000.0,1787430000000000.0,2503300000000000.0,3505870000000000.0,4909980000000000.0,6876430000000000.0,9630450000000000.0,1.34875e+16,1.88892e+16
45,9.6117e-07,32934900.0,46125400.0,64598700.0,90470500.0,126704000.0,177449000.0,248518000.0,348050000.0,487444000.0,682666000.0,956074000.0,1338980000.0,1875250000.0,2626290000.0,3678120000.0,5151210000.0,7214280000.0,10103600000.0,14150100000.0,19817200000.0,27754100000.0,38869600000.0,54436900000.0,76239000000.0,106773000000.0,149535000000.0,209425000000.0,293299000000.0,410766000000.0,575279000000.0,805678000000.0,1128350000000.0,1580260000000.0,2213160000000.0,3099530000000.0,4340890000000.0,6079430000000.0,8514250000000.0,11924200000000.0,16699900000000.0,23388200000000.0,32755200000000.0,45873700000000.0,64246200000000.0,89976800000000.0,126013000000000.0,176481000000000.0,247162000000000.0,346150000000000.0,484784000000000.0,678940000000000.0,950857000000000.0,1331680000000000.0,1865010000000000.0,2611960000000000.0,3658050000000000.0,5123100000000000.0,7174910000000000.0,1.00485e+16,1.40729e+16,1.97091e+16
46,9.75231e-07,34364500.0,48127500.0,67402600.0,94397500.0,132204000.0,185152000.0,259305000.0,363157000.0,508602000.0,712297000.0,997573000.0,1397100000.0,1956640000.0,2740280000.0,3837770000.0,5374800000.0,7527420000.0,10542200000.0,14764300000.0,20677400000.0,28958800000.0,40556800000.0,56799800000.0,79548200000.0,111407000000.0,156026000000.0,218515000000.0,306030000000.0,428596000000.0,600249000000.0,840649000000.0,1177330000000.0,1648850000000.0,2309220000000.0,3234070000000.0,4529310000000.0,6343310000000.0,8883810000000.0,12441800000000.0,17424700000000.0,24403400000000.0,34177000000000.0,47864900000000.0,67034800000000.0,93882300000000.0,131482000000000.0,184141000000000.0,257890000000000.0,361175000000000.0,505826000000000.0,708410000000000.0,992130000000000.0,1389480000000000.0,1945970000000000.0,2725330000000000.0,3816830000000000.0,5345470000000000.0,7486340000000000.0,1.04846e+16,1.46837e+16,2.05646e+16
47,9.89498e-07,35856100.0,50216500.0,70328300.0,98494900.0,137942000.0,193188000.0,270560000.0,378920000.0,530678000.0,743215000.0,1040870000.0,1457750000.0,2041570000.0,2859230000.0,4004350000.0,5608100000.0,7854150000.0,10999700000.0,15405200000.0,21574900000.0,30215700000.0,42317200000.0,59265200000.0,83001100000.0,116243000000.0,162799000000.0,228000000000.0,319314000000.0,447199000000.0,626303000000.0,877138000000.0,1228430000000.0,1720420000000.0,2409450000000.0,3374440000000.0,4725910000000.0,6618650000000.0,9269420000000.0,12981800000000.0,18181100000000.0,25462600000000.0,35660400000000.0,49942500000000.0,69944500000000.0,97957400000000.0,137189000000000.0,192134000000000.0,269084000000000.0,376852000000000.0,527782000000000.0,739159000000000.0,1035190000000000.0,1449790000000000.0,2030430000000000.0,2843620000000000.0,3982500000000000.0,5577490000000000.0,7811290000000000.0,1.09397e+16,1.53211e+16,2.14572e+16
48,1.00397e-06,37412500.0,52396200.0,73380900.0,102770000.0,143930000.0,201574000.0,282304000.0,395367000.0,553712000.0,775475000.0,1086050000.0,1521020000.0,2130190000.0,2983330000.0,4178160000.0,5851520000.0,8195060000.0,11477200000.0,16073800000.0,22511400000.0,31527300000.0,44154000000.0,61837700000.0,86603800000.0,121289000000.0,169865000000.0,237896000000.0,333174000000.0,466610000000.0,653488000000.0,915211000000.0,1281750000000.0,1795100000000.0,2514040000000.0,3520910000000.0,4931040000000.0,6905930000000.0,9671770000000.0,13545300000000.0,18970200000000.0,26567800000000.0,37208300000000.0,52110300000000.0,72980500000000.0,102209000000000.0,143144000000000.0,200474000000000.0,280764000000000.0,393210000000000.0,550691000000000.0,771243000000000.0,1080130000000000.0,1512720000000000.0,2118560000000000.0,2967050000000000.0,4155360000000000.0,5819590000000000.0,8150340000000000.0,1.14146e+16,1.59861e+16,2.23886e+16
